raw_brand,raw_variant,raw_plan_name,raw_campaign_name,market,concatenate_for_plans,concatenate_for_budgets,category,subcategory,brand_clean,brand_type,variant,status,notes,added_by,added_at
Tuborg,Green,CN-TUBORG-2025-06-CAMPAIGN-Tuborg Equity B2,Tuborg Y25 Equity B2 Campaign,China,Tuborg_Green_CN-TUBORG-2025-06-CAMPAIGN-Tuborg Equity B2_Tuborg Y25 Equity B2 Campaign_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-TUBORG-2025-06-Campaign-Tuborg Music B2,Tuborg Y25 Music B2 Campaign,China,Tuborg_Green_CN-TUBORG-2025-06-Campaign-Tuborg Music B2_Tuborg Y25 Music B2 Campaign_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-Tuborg-2025-07-Campaign-Y25 Equity Content King Of Comedy 2,Tuborg Y25 Content Campaign,China,Tuborg_Green_CN-Tuborg-2025-07-Campaign-Y25 Equity Content King Of Comedy 2_Tuborg Y25 Content Campaign_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-Tuborg-2025-8-Campaign-Music Campaign-B3,Tuborg Y25 Music B3 Campaign,China,Tuborg_Green_CN-Tuborg-2025-8-Campaign-Music Campaign-B3_Tuborg Y25 Music B3 Campaign_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-Tuborg-2025-9-Campaign-Equity Campaign-B3,Tuborg Y25 Equity B3,China,Tuborg_Green_CN-Tuborg-2025-9-Campaign-Equity Campaign-B3_Tuborg Y25 Equity B3_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-Tuborg-2025-9-Campaign-Equity Campaign-B3,Tuborg Y25 Equity B3 Campaign,China,Tuborg_Green_CN-Tuborg-2025-9-Campaign-Equity Campaign-B3_Tuborg Y25 Equity B3 Campaign_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,CN-Tuborg-2025-9-Campaign-Equity Campaign-B3,Tuborg Y25 Equity B4,China,Tuborg_Green_CN-Tuborg-2025-9-Campaign-Equity Campaign-B3_Tuborg Y25 Equity B4_China,China_Tuborg,Beer ,Premium Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg- 2024-08-Campaign-Midtfyn festival (SPONS),Midtfyns Festival,Denmark,Tuborg_Green_DK-Tuborg- 2024-08-Campaign-Midtfyn festival (SPONS)_Midtfyns Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-02-Campaign-Tuborg Grøn,Grøn musik,Denmark,Tuborg_Green_DK-Tuborg-2024-02-Campaign-Tuborg Grøn_Grøn musik_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-02-Campaign-Tuborg Grøn,Tuborg Grøn,Denmark,Tuborg_Green_DK-Tuborg-2024-02-Campaign-Tuborg Grøn_Tuborg Grøn_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-02-Campaign-Tuborg Grøn,Vind billetter,Denmark,Tuborg_Green_DK-Tuborg-2024-02-Campaign-Tuborg Grøn_Vind billetter_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-04-Campaign-Samsø Festival (SPONS),Samsø Festival,Denmark,Tuborg_Green_DK-Tuborg-2024-04-Campaign-Samsø Festival (SPONS)_Samsø Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-05-Campaign-Distortion (SPONS),Distortion,Denmark,Tuborg_Green_DK-Tuborg-2024-05-Campaign-Distortion (SPONS)_Distortion_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-06-Campaign-Folkemødet (SPONS),Folkemødet,Denmark,Tuborg_Green_DK-Tuborg-2024-06-Campaign-Folkemødet (SPONS)_Folkemødet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-06-Campaign-Grøn Koncert (SPONS),Grøn Koncert,Denmark,Tuborg_Green_DK-Tuborg-2024-06-Campaign-Grøn Koncert (SPONS)_Grøn Koncert_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-06-Campaign-Roskilde Festival (SPONS),Roskilde Festival,Denmark,Tuborg_Green_DK-Tuborg-2024-06-Campaign-Roskilde Festival (SPONS)_Roskilde Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-06-Campaign-Wonderfestiwall (SPONS),Wonderfestiwall,Denmark,Tuborg_Green_DK-Tuborg-2024-06-Campaign-Wonderfestiwall (SPONS)_Wonderfestiwall_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-07-Campaign-Tønder Festival (SPONS),Tønder - Hvad er tønder post,Denmark,Tuborg_Green_DK-Tuborg-2024-07-Campaign-Tønder Festival (SPONS)_Tønder - Hvad er tønder post_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-07-Campaign-Tønder Festival (SPONS),Tønder Festival FartilBo influencer partnerskab,Denmark,Tuborg_Green_DK-Tuborg-2024-07-Campaign-Tønder Festival (SPONS)_Tønder Festival FartilBo influencer partnerskab_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-08-Campaign-Aarhus Festuge (SPONS),Aarhus festuge,Denmark,Tuborg_Green_DK-Tuborg-2024-08-Campaign-Aarhus Festuge (SPONS)_Aarhus festuge_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-08-Campaign-Nibe Festival,Nibe Festival,Denmark,Tuborg_Green_DK-Tuborg-2024-08-Campaign-Nibe Festival_Nibe Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS),Tuborg fondet,Denmark,Tuborg_Green_DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS)_Tuborg fondet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS),Tuborgfondet,Denmark,Tuborg_Green_DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS)_Tuborgfondet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS),Tuborgfondet Musikhjælp,Denmark,Tuborg_Green_DK-Tuborg-2024-08-Campaign-Tuborgfondet Musikhjælp (SPONS)_Tuborgfondet Musikhjælp_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-Classic Big Bet,Classic udebliver,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-Classic Big Bet_Classic udebliver_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-Classic Big Bet,Udebliver Big bet,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-Classic Big Bet_Udebliver Big bet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-Classic Big Bet,Udebliver re-run,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-Classic Big Bet_Udebliver re-run_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-Train (SPONS),Train re-run,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-Train (SPONS)_Train re-run_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-VEGA (SPONS),Vega,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-VEGA (SPONS)_Vega_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-09-Campaign-VEGA (SPONS),Vega x Tuborg,Denmark,Tuborg_Green_DK-Tuborg-2024-09-Campaign-VEGA (SPONS)_Vega x Tuborg_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2024-Campaign-Folkemødet print ad(SPONS),Folkemødet print,Denmark,Tuborg_Green_DK-Tuborg-2024-Campaign-Folkemødet print ad(SPONS)_Folkemødet print_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H,DK_Tubo_BER_CRB_CLS_Feb_2025_Udebliverne-februar_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA,Denmark,Tuborg_Green_DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H_DK_Tubo_BER_CRB_CLS_Feb_2025_Udebliverne-februar_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H,DK_Tubo_BER_CRB_CLS_Jan_2025_Udebliverne-januar_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA,Denmark,Tuborg_Green_DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H_DK_Tubo_BER_CRB_CLS_Jan_2025_Udebliverne-januar_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H,DK_Tubo_BER_CRB_CLS_Mar_2025_Udebliverne-marts_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA,Denmark,Tuborg_Green_DK-Tuborg-2025-01-Campaign-Tuborg Classic-1H_DK_Tubo_BER_CRB_CLS_Mar_2025_Udebliverne-marts_NA_AWR_LOC_BVOD_MLT_ADS_DB_NA_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-02-Campaign-Vig Festival,Vig Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-02-Campaign-Vig Festival_Vig Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1,B1,Denmark,Tuborg_Green_DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1_B1_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1,Grøn,Denmark,Tuborg_Green_DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1_Grøn_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1,Grøn AO,Denmark,Tuborg_Green_DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1_Grøn AO_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1,On-pack broad,Denmark,Tuborg_Green_DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1_On-pack broad_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1,On-pack local,Denmark,Tuborg_Green_DK-Tuborg-2025-03-Campaign-Tuborg Grøn-B1_On-pack local_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-04-Campaign-Rock Under Broen,Rock under broen,Denmark,Tuborg_Green_DK-Tuborg-2025-04-Campaign-Rock Under Broen_Rock under broen_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-05-Campaign-Samsø Festival,Samsø Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-05-Campaign-Samsø Festival_Samsø Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-06-Campaign-Engage Festival,Engage Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-06-Campaign-Engage Festival_Engage Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-06-Campaign-Grøn Koncert,Grøn Koncert 2025,Denmark,Tuborg_Green_DK-Tuborg-2025-06-Campaign-Grøn Koncert_Grøn Koncert 2025_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-06-Campaign-Nibe Festival,Nibe Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-06-Campaign-Nibe Festival_Nibe Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-06-Campaign-Tønder Festival,Tønder festival,Denmark,Tuborg_Green_DK-Tuborg-2025-06-Campaign-Tønder Festival_Tønder festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-06-Campaign-Wonderfestiwall,Wonderfestiwall,Denmark,Tuborg_Green_DK-Tuborg-2025-06-Campaign-Wonderfestiwall_Wonderfestiwall_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-07-Campaign-Syd For Solen,Syd for Solen,Denmark,Tuborg_Green_DK-Tuborg-2025-07-Campaign-Syd For Solen_Syd for Solen_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-08-Campaign-Århus festuge,Århus festuge,Denmark,Tuborg_Green_DK-Tuborg-2025-08-Campaign-Århus festuge_Århus festuge_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-08-Campaign-Midtfyns festival,Midtfyns Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-08-Campaign-Midtfyns festival_Midtfyns Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-09-Campaign-Grøn-On-pack Venue,On-pack Venue,Denmark,Tuborg_Green_DK-Tuborg-2025-09-Campaign-Grøn-On-pack Venue_On-pack Venue_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp,Tuborgfondet,Denmark,Tuborg_Green_DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp_Tuborgfondet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp,Tuborgfondet 2025,Denmark,Tuborg_Green_DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp_Tuborgfondet 2025_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp,Tuborgfondet Musikhjælp 2025,Denmark,Tuborg_Green_DK-Tuborg-2025-09-Campaign-Tuborgfondet Musikhjælp_Tuborgfondet Musikhjælp 2025_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-10-Campaign-Vig Festival,Vig Festival,Denmark,Tuborg_Green_DK-Tuborg-2025-10-Campaign-Vig Festival_Vig Festival_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-1H-Gavlmaleri OOH - Campaign-Tuborg Classic,1H gavlmaleri OOH,Denmark,Tuborg_Green_DK-Tuborg-2025-1H-Gavlmaleri OOH - Campaign-Tuborg Classic_1H gavlmaleri OOH_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg-2025-Campaign-06-Folkemødet,Folkemødet,Denmark,Tuborg_Green_DK-Tuborg-2025-Campaign-06-Folkemødet_Folkemødet_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,DK-Tuborg–2024-02-Campaign-Train (Spons),Train,Denmark,Tuborg_Green_DK-Tuborg–2024-02-Campaign-Train (Spons)_Train_Denmark,Denmark_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social April,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social April_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social February,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social February_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social January,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social January_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social July,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social July_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social June,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social June_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social March,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social March_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July,Social May,Serbia,Tuborg_Green_SR-Tuborg-2024-01-Campaign-Social-AlwaysOn-Jan-July_Social May_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-03-Campaign-Tuborg TYW,SR-Tuborg-2024-03-Campaign-Tuborg TYW,Serbia,Tuborg_Green_SR-Tuborg-2024-03-Campaign-Tuborg TYW_SR-Tuborg-2024-03-Campaign-Tuborg TYW_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-03-Campaign-TYW,TYW,Serbia,Tuborg_Green_SR-Tuborg-2024-03-Campaign-TYW_TYW_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-04-Campaign-Tuborg TYW,SR-Tuborg-2024-04-Campaign-Tuborg TYW,Serbia,Tuborg_Green_SR-Tuborg-2024-04-Campaign-Tuborg TYW_SR-Tuborg-2024-04-Campaign-Tuborg TYW_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-05-Campaign-Tuborg Music Week,SR-Tuborg-2024-05-Campaign-Tuborg Music Week,Serbia,Tuborg_Green_SR-Tuborg-2024-05-Campaign-Tuborg Music Week_SR-Tuborg-2024-05-Campaign-Tuborg Music Week_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-06-Campaign-App-your-world,App-your-world,Serbia,Tuborg_Green_SR-Tuborg-2024-06-Campaign-App-your-world_App-your-world_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-06-Campaign-Tuborg CSR OOH,SR-Tuborg-2024-06-Campaign-Tuborg CSR OOH,Serbia,Tuborg_Green_SR-Tuborg-2024-06-Campaign-Tuborg CSR OOH_SR-Tuborg-2024-06-Campaign-Tuborg CSR OOH_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-08-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2024-08-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-09-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2024-09-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-10-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2024-10-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-11-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2024-11-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2024-12-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2024-12-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-01-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-01-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-02-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-02-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-03-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-03-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-03-Campaign-Tuborg 3D,SR-Tuborg-2025-03-Campaign-Tuborg 3D,Serbia,Tuborg_Green_SR-Tuborg-2025-03-Campaign-Tuborg 3D_SR-Tuborg-2025-03-Campaign-Tuborg 3D_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-04-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-04-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-04-Campaign-Tuborg CSR Uncool friend,SR-Tuborg-2025-04-Capaign-Tuborg CSR Uncool friend,Serbia,Tuborg_Green_SR-Tuborg-2025-04-Campaign-Tuborg CSR Uncool friend_SR-Tuborg-2025-04-Capaign-Tuborg CSR Uncool friend_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-05-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-05-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-06-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-06-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-06-Campaign-Tuborg Loyalty,SR-Tuborg-2025-06-Campaign-Tuborg Loyalty,Serbia,Tuborg_Green_SR-Tuborg-2025-06-Campaign-Tuborg Loyalty_SR-Tuborg-2025-06-Campaign-Tuborg Loyalty_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Green,SR-Tuborg-2025-07-Campaign-Social-AlwaysOn,Social Always On,Serbia,Tuborg_Green_SR-Tuborg-2025-07-Campaign-Social-AlwaysOn_Social Always On_Serbia,Serbia_Tuborg,Beer ,Core Beer,Tuborg,IPB,Green,,new market,dentsu,
Tuborg,Ice,SR-Tuborg-2024-06-Campaign-Tuborg ICE,SR-Tuborg-2024-06-Campaign-Tuborg ICE,Serbia,Tuborg_Ice_SR-Tuborg-2024-06-Campaign-Tuborg ICE_SR-Tuborg-2024-06-Campaign-Tuborg ICE_Serbia,Serbia_Tuborg,Beer ,AFB Beer,Tuborg,IPB,Ice,,,carlsberg,January 06 2025
