raw_campaign,raw_plan_name,market,brand,concatenate,campaign_clean,campaign_type,campaign_subtype,source_of_truth,status,notes,added_by,added_at
Y25 _____,CN-K1664-2025-03-Campaign-K1664 _____,China,1664 Blanc,Y25 ______CN-K1664-2025-03-Campaign-K1664 ______1664 Blanc_China,K1664,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Your Nissos,GR-Nissos-2025-05-Campaign-TV Campaign,Greece,Nissos,Your Nissos_GR-Nissos-2025-05-Campaign-TV Campaign_Nissos_Greece,Your nissos,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
YouTube Somersby AFB 1st Flight,PL-Somersby-2025-04-Campaign-Somersby online YouTube Somersby AFB 1st Flight April-June 2025,Poland,Somersby,YouTube Somersby AFB 1st Flight_PL-Somersby-2025-04-Campaign-Somersby online YouTube Somersby AFB 1st Flight April-June 2025_Somersby_Poland,AFB,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
YouTube Somersby Light 1st Flight,PL-Somersby-2025-04-Campaign-Somersby online YouTube Somersby Light 1st Flight April May 2025,Poland,Somersby,YouTube Somersby Light 1st Flight_PL-Somersby-2025-04-Campaign-Somersby online YouTube Somersby Light 1st Flight April May 2025_Somersby_Poland,Somersby Light,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
YouTube Somersby Light 2nd Flight,PL-Somersby-2025-06-Campaign-Somersby YouTube Light 2nd flight June-August 2025,Poland,Somersby,YouTube Somersby Light 2nd Flight_PL-Somersby-2025-06-Campaign-Somersby YouTube Light 2nd flight June-August 2025_Somersby_Poland,Somersby Light,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
YouTube_Shorts_03_2025,PL-Zatecky-2025-03-Campaign-Zatecky AFB YouTube_Shorts,Poland,Zatecky,YouTube_Shorts_03_2025_PL-Zatecky-2025-03-Campaign-Zatecky AFB YouTube_Shorts_Zatecky_Poland,YouTube Shorts,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Ypeuthini Katanalosi,GR-Corporate-2025-01-Campaign-Digital Activations,Greece,Olympic Brewery,Ypeuthini Katanalosi_GR-Corporate-2025-01-Campaign-Digital Activations_Olympic Brewery_Greece,Ypeuthini Katanalosi,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zabka&Biedronka,PL-Zatecky-2024-11-Campaign-Zatecky Zabka&Biedronka,Poland,Zatecky,Zabka&Biedronka_PL-Zatecky-2024-11-Campaign-Zatecky Zabka&Biedronka_Zatecky_Poland,Zabka&biedronka,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zabka&Biedronka,PL-Zatecky-2024-12-Campaign-Zatecky Zabka&Biedronka,Poland,Zatecky,Zabka&Biedronka_PL-Zatecky-2024-12-Campaign-Zatecky Zabka&Biedronka_Zatecky_Poland,Zabka&biedronka,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky AFB 06-08,PL-Zatecky-2024-06-Campaign-Zatecky AFB 06-08,Poland,Zatecky,Zatecky AFB 06-08_PL-Zatecky-2024-06-Campaign-Zatecky AFB 06-08_Zatecky_Poland,Zatecky afb 06 08,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
Zatecky AFB 12,PL-Zatecky-2024-12-Campaign-OOH Campaign,Poland,Zatecky,Zatecky AFB 12_PL-Zatecky-2024-12-Campaign-OOH Campaign_Zatecky_Poland,Zatecky afb 12,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
Zatecky AFB Dry Winter online,PL-Zatecky-2025-01-Campaign-Zatecky AFB Dry Winter online,Poland,Zatecky,Zatecky AFB Dry Winter online_PL-Zatecky-2025-01-Campaign-Zatecky AFB Dry Winter online_Zatecky_Poland,AFB Dry Winter,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Dry Winter paid social,PL-Zatecky-2025-01-Campaign-Zatecky AFB Dry Winter paid social,Poland,Zatecky,Zatecky AFB Dry Winter paid social_PL-Zatecky-2025-01-Campaign-Zatecky AFB Dry Winter paid social_Zatecky_Poland,AFB Dry Winter,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity 80-09,PL-Zatecky-2025-08-Campaign-Zatecky AFB Equity Digital 08-09,Poland,Zatecky,Zatecky AFB Equity 80-09_PL-Zatecky-2025-08-Campaign-Zatecky AFB Equity Digital 08-09_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity Digital 04-06,PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity Digital 04-06,Poland,Zatecky,Zatecky AFB Equity Digital 04-06_PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity Digital 04-06_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity Digital 07-09,PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity Digital 07-09,Poland,Zatecky,Zatecky AFB Equity Digital 07-09_PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity Digital 07-09_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity Paid Social 04-06,PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity Paid Social 04-06,Poland,Zatecky,Zatecky AFB Equity Paid Social 04-06_PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity Paid Social 04-06_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity Paid Social 07-09,PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity Paid Social 07-09,Poland,Zatecky,Zatecky AFB Equity Paid Social 07-09_PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity Paid Social 07-09_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity YouTube 04-06,PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity YouTube 04-06,Poland,Zatecky,Zatecky AFB Equity YouTube 04-06_PL-Zatecky-2025-04-Campaign-Zatecky AFB Equity YouTube 04-06_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Equity YouTube 07-09,PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity YouTube 07-09,Poland,Zatecky,Zatecky AFB Equity YouTube 07-09_PL-Zatecky-2025-07-Campaign-Zatecky AFB Equity YouTube 07-09_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB Feb-Mar,PL-Zatecky-2025-02-Campaign-Zatecky AFB Cinema 02,Poland,Zatecky,Zatecky AFB Feb-Mar_PL-Zatecky-2025-02-Campaign-Zatecky AFB Cinema 02_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 04,PL-Zatecky-2025-04-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 04_PL-Zatecky-2025-04-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 05,PL-Zatecky-2025-05-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 05_PL-Zatecky-2025-05-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 06,PL-Zatecky-2025-06-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 06_PL-Zatecky-2025-06-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 07,PL-Zatecky-2025-07-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 07_PL-Zatecky-2025-07-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 08,PL-Zatecky-2025-08-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 08_PL-Zatecky-2025-08-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB TV Campaign 09,PL-Zatecky-2025-09-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB TV Campaign 09_PL-Zatecky-2025-09-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB VOD 04,PL-Zatecky-2025-04-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky AFB VOD 04_PL-Zatecky-2025-04-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky AFB VOD 05,PL-Zatecky-2024-05-Campaign-Zatecky AFB VOD,Poland,Zatecky,Zatecky AFB VOD 05_PL-Zatecky-2024-05-Campaign-Zatecky AFB VOD_Zatecky_Poland,Zatecky afb vod 05,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Cinema 05-06,PL-Zatecky-2025-05-Campaign-Zatecky Cinema 05-06,Poland,Zatecky,Zatecky Cinema 05-06_PL-Zatecky-2025-05-Campaign-Zatecky Cinema 05-06_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Cinema 07-08,PL-Zatecky-2025-07-Campaign-Zatecky Cinema 07-08,Poland,Zatecky,Zatecky Cinema 07-08_PL-Zatecky-2025-07-Campaign-Zatecky Cinema 07-08_Zatecky_Poland,AFB Cinema,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Czeskie Filmiki ongoing,PL-Zatecky-2024-06-Campaign-Zatecky Czeskie Filmiki,Poland,Zatecky,Zatecky Czeskie Filmiki ongoing_PL-Zatecky-2024-06-Campaign-Zatecky Czeskie Filmiki_Zatecky_Poland,Zatecky czeskie filmiki ongoing,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Dino 07,PL-Zatecky-2025-07-Campaign-Zatecky AFB Dino,Poland,Zatecky,Zatecky Dino 07_PL-Zatecky-2025-07-Campaign-Zatecky AFB Dino_Zatecky_Poland,AFB Dino,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity #1,BG-Zatecky-2024-03-Campaign- Zatecky Equity #1,Bulgaria,Zatecky,Zatecky Equity #1_BG-Zatecky-2024-03-Campaign- Zatecky Equity #1_Zatecky_Bulgaria,Zatecky equity #1,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity #2,BG-Zatecky-2024-06-Campaign- Zatecky Equity #2,Bulgaria,Zatecky,Zatecky Equity #2_BG-Zatecky-2024-06-Campaign- Zatecky Equity #2_Zatecky_Bulgaria,Zatecky equity #2,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity digital,PL-Zatecky-2024-09-Campaign-Zatecky Equity digital,Poland,Zatecky,Zatecky Equity digital_PL-Zatecky-2024-09-Campaign-Zatecky Equity digital_Zatecky_Poland,Zatecky equity digital,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity VOD,PL-Zatecky-2024-02-Campaign-Zatecky Equity VOD,Poland,Zatecky,Zatecky Equity VOD_PL-Zatecky-2024-02-Campaign-Zatecky Equity VOD_Zatecky_Poland,Zatecky equity vod,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity VOD,PL-Zatecky-2024-03-Campaign-Zatecky Equity VOD,Poland,Zatecky,Zatecky Equity VOD_PL-Zatecky-2024-03-Campaign-Zatecky Equity VOD_Zatecky_Poland,Zatecky equity vod,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity VOD,PL-Zatecky-2024-09-Campaign-Zatecky Equity VOD,Poland,Zatecky,Zatecky Equity VOD_PL-Zatecky-2024-09-Campaign-Zatecky Equity VOD_Zatecky_Poland,Zatecky equity vod,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Equity VOD,PL-Zatecky-2024-10-Campaign-Zatecky Equity VOD,Poland,Zatecky,Zatecky Equity VOD_PL-Zatecky-2024-10-Campaign-Zatecky Equity VOD_Zatecky_Poland,Zatecky equity vod,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Kanal Zero paid social,PL-Zatecky-2024-07-Campaign-Zatecky Kanal Zero paid social,Poland,Zatecky,Zatecky Kanal Zero paid social_PL-Zatecky-2024-07-Campaign-Zatecky Kanal Zero paid social_Zatecky_Poland,Zatecky kanal zero paid social,Big Bet,NPD or Product Launch,iProspect Carlsberg Global Team,,,,
Zatecky Loteria & AFB VOD 06,PL-Zatecky-2024-06-Campaign-Zatecky Loteria & AFB VOD,Poland,Zatecky,Zatecky Loteria & AFB VOD 06_PL-Zatecky-2024-06-Campaign-Zatecky Loteria & AFB VOD_Zatecky_Poland,Zatecky loteria & afb vod 06,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Loteria & AFB VOD 07,PL-Zatecky-2024-07-Campaign-Zatecky Loteria & AFB VOD,Poland,Zatecky,Zatecky Loteria & AFB VOD 07_PL-Zatecky-2024-07-Campaign-Zatecky Loteria & AFB VOD_Zatecky_Poland,Zatecky loteria & afb vod 07,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Loteria & AFB VOD 08,PL-Zatecky-2024-08-Campaign-Zatecky Loteria & AFB VOD,Poland,Zatecky,Zatecky Loteria & AFB VOD 08_PL-Zatecky-2024-08-Campaign-Zatecky Loteria & AFB VOD_Zatecky_Poland,Zatecky loteria & afb vod 08,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Loteria 04-08,PL-Zatecky-2024-04-Campaign-Zatecky Loteria,Poland,Zatecky,Zatecky Loteria 04-08_PL-Zatecky-2024-04-Campaign-Zatecky Loteria_Zatecky_Poland,Zatecky loteria 04 08,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Loteria odliczanie,PL-Zatecky-2024-03-Campaign-Zatecky Loteria odliczanie,Poland,Zatecky,Zatecky Loteria odliczanie_PL-Zatecky-2024-03-Campaign-Zatecky Loteria odliczanie_Zatecky_Poland,Zatecky loteria odliczanie,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Loteria VOD 04,PL-Zatecky-2024-04-Campaign-Zatecky Loteria VOD,Poland,Zatecky,Zatecky Loteria VOD 04_PL-Zatecky-2024-04-Campaign-Zatecky Loteria VOD_Zatecky_Poland,Zatecky loteria vod 04,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
_ateck_ Lottery - 04.2024,PL-Zatecky 2024-04-TV Campaign,Poland,Zatecky,_ateck_ Lottery - 04.2024_PL-Zatecky 2024-04-TV Campaign_Zatecky_Poland,Zatecky loteria vod 04,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky OOH 05,PL-Zatecky-2025-05-Campaign-Zatecky OOH 05,Poland,Zatecky,Zatecky OOH 05_PL-Zatecky-2025-05-Campaign-Zatecky OOH 05_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky OOH 05 (big format),PL-Zatecky-2025-05-Campaign-Zatecky OOH 05 (big format),Poland,Zatecky,Zatecky OOH 05 (big format)_PL-Zatecky-2025-05-Campaign-Zatecky OOH 05 (big format)_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity 08-09,PL-Zatecky-2025-08-Campaign-Zatecky SL Equity Digital 08-09,Poland,Zatecky,Zatecky SL Equity 08-09_PL-Zatecky-2025-08-Campaign-Zatecky SL Equity Digital 08-09_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity Digital 04-06,PL-Zatecky-2025-04-Campaign-Zatecky SL Equity Digital 04-06,Poland,Zatecky,Zatecky SL Equity Digital 04-06_PL-Zatecky-2025-04-Campaign-Zatecky SL Equity Digital 04-06_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity Digital 07-09,PL-Zatecky-2025-07-Campaign-Zatecky SL Equity Digital 07-09,Poland,Zatecky,Zatecky SL Equity Digital 07-09_PL-Zatecky-2025-07-Campaign-Zatecky SL Equity Digital 07-09_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity Paid Social 04-06,PL-Zatecky-2025-04-Campaign-Zatecky SL Equity Paid Social 04-06,Poland,Zatecky,Zatecky SL Equity Paid Social 04-06_PL-Zatecky-2025-04-Campaign-Zatecky SL Equity Paid Social 04-06_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity Paid Social 07-09,PL-Zatecky-2025-07-Campaign-Zatecky SL Equity Paid Social 07-09,Poland,Zatecky,Zatecky SL Equity Paid Social 07-09_PL-Zatecky-2025-07-Campaign-Zatecky SL Equity Paid Social 07-09_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL Equity YouTube 07-09,PL-Zatecky-2025-07-Campaign-Zatecky SL Equity YouTube 07-09,Poland,Zatecky,Zatecky SL Equity YouTube 07-09_PL-Zatecky-2025-07-Campaign-Zatecky SL Equity YouTube 07-09_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 04,PL-Zatecky-2025-04-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 04_PL-Zatecky-2025-04-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 05,PL-Zatecky-2025-05-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 05_PL-Zatecky-2025-05-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 06,PL-Zatecky-2025-06-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 06_PL-Zatecky-2025-06-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 07,PL-Zatecky-2025-07-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 07_PL-Zatecky-2025-07-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 08,PL-Zatecky-2025-08-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 08_PL-Zatecky-2025-08-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL TV Campaign 09,PL-Zatecky-2025-09-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL TV Campaign 09_PL-Zatecky-2025-09-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky SL VOD 04,PL-Zatecky-2025-04-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky SL VOD 04_PL-Zatecky-2025-04-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Stand Up & RTM paid social,PL-Zatecky-2024-05-Campaign-Zatecky Stand Up & RTM paid social,Poland,Zatecky,Zatecky Stand Up & RTM paid social_PL-Zatecky-2024-05-Campaign-Zatecky Stand Up & RTM paid social_Zatecky_Poland,Zatecky stand up & rtm paid social,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Zatecky Stand-Up contest paid social,PL-Zatecky-2024-07-Campaign-Zatecky Stand-Up contest paid social,Poland,Zatecky,Zatecky Stand-Up contest paid social_PL-Zatecky-2024-07-Campaign-Zatecky Stand-Up contest paid social_Zatecky_Poland,Zatecky stand up contest paid social,Tactical,Contest,iProspect Carlsberg Global Team,,,,
Zatecky VOD 04,PL-Zatecky-2025-04-Campaign-Zatecky VOD 04,Poland,Zatecky,Zatecky VOD 04_PL-Zatecky-2025-04-Campaign-Zatecky VOD 04_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 05,PL-Zatecky-2025-05-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky VOD 05_PL-Zatecky-2025-05-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 05,PL-Zatecky-2025-05-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky VOD 05_PL-Zatecky-2025-05-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 05,PL-Zatecky-2025-05-Campaign-Zatecky VOD 05,Poland,Zatecky,Zatecky VOD 05_PL-Zatecky-2025-05-Campaign-Zatecky VOD 05_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 06,PL-Zatecky-2025-06-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky VOD 06_PL-Zatecky-2025-06-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 06,PL-Zatecky-2025-06-Campaign-Zatecky VOD 06,Poland,Zatecky,Zatecky VOD 06_PL-Zatecky-2025-06-Campaign-Zatecky VOD 06_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 07,PL-Zatecky-2025-07-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky VOD 07_PL-Zatecky-2025-07-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 07,PL-Zatecky-2025-07-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky VOD 07_PL-Zatecky-2025-07-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 07,PL-Zatecky-2025-07-Campaign-Zatecky VOD 07,Poland,Zatecky,Zatecky VOD 07_PL-Zatecky-2025-07-Campaign-Zatecky VOD 07_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 08,PL-Zatecky-2025-08-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky VOD 08_PL-Zatecky-2025-08-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,AFB TV,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 08,PL-Zatecky-2025-08-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky VOD 08_PL-Zatecky-2025-08-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 08,PL-Zatecky-2025-08-Campaign-Zatecky VOD 08,Poland,Zatecky,Zatecky VOD 08_PL-Zatecky-2025-08-Campaign-Zatecky VOD 08_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 09,PL-Zatecky-2025-09-Campaign-Zatecky AFB TV Campaign,Poland,Zatecky,Zatecky VOD 09_PL-Zatecky-2025-09-Campaign-Zatecky AFB TV Campaign_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 09,PL-Zatecky-2025-09-Campaign-Zatecky SL TV Campaign,Poland,Zatecky,Zatecky VOD 09_PL-Zatecky-2025-09-Campaign-Zatecky SL TV Campaign_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky VOD 09,PL-Zatecky-2025-09-Campaign-Zatecky VOD 09,Poland,Zatecky,Zatecky VOD 09_PL-Zatecky-2025-09-Campaign-Zatecky VOD 09_Zatecky_Poland,ZSL VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky Zabka 08,PL-Zatecky-2025-08-Campaign-Zatecky SL Zabka,Poland,Zatecky,Zatecky Zabka 08_PL-Zatecky-2025-08-Campaign-Zatecky SL Zabka_Zatecky_Poland,Choose Zatecky,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zatecky ZSL Equity YouTube 04-06,PL-Zatecky-2025-04-Campaign-Zatecky SL Equity YouTube 04-06,Poland,Zatecky,Zatecky ZSL Equity YouTube 04-06_PL-Zatecky-2025-04-Campaign-Zatecky SL Equity YouTube 04-06_Zatecky_Poland,ZSL Equity,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Zomaland Delhi Activity,IN-Carlsberg-2025-02-03-Campaign-Delhi Zomaland Activity,India,Carlsberg,Zomaland Delhi Activity_IN-Carlsberg-2025-02-03-Campaign-Delhi Zomaland Activity_Carlsberg_India,Zomaland delhi activity,Tactical,Event,iProspect Carlsberg Global Team,,,,
Zomaland Jaipur Activity,IN-carlsberg-2025-02-campaign- Jaipur Zomaland Activity,India,Carlsberg,Zomaland Jaipur Activity_IN-carlsberg-2025-02-campaign- Jaipur Zomaland Activity_Carlsberg_India,Zomaland jaipur activity,Tactical,Event,iProspect Carlsberg Global Team,,,,
Zomaland Mumbai,IN-carlsberg-2025-02-campaign-Mumbai Zomaland Activity,India,Carlsberg,Zomaland Mumbai_IN-carlsberg-2025-02-campaign-Mumbai Zomaland Activity_Carlsberg_India,Zomaland mumbai,Tactical,Event,iProspect Carlsberg Global Team,,,,
Zomaland Pune Activity,IN-carlsberg-2025-02-campaign-Pune Zomaland Activity,India,Carlsberg,Zomaland Pune Activity_IN-carlsberg-2025-02-campaign-Pune Zomaland Activity_Carlsberg_India,Zomaland pune activity,Tactical,Event,iProspect Carlsberg Global Team,,,,
,DK-1664 Blanc-2025-07-Campaign-July+September-H2,Denmark,1664 Blanc,_DK-1664 Blanc-2025-07-Campaign-July+September-H2_1664 Blanc_Denmark,H2 Media,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
,DK-1664-Campaign-2025-02-1664 Media H1,Denmark,1664 Blanc,_DK-1664-Campaign-2025-02-1664 Media H1_1664 Blanc_Denmark,Media h1,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
,DK-Carlsberg-2024-06-Campaign-DBU EM,Denmark,Carlsberg,_DK-Carlsberg-2024-06-Campaign-DBU EM_Carlsberg_Denmark,DBU EM,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
,DK-Jacobsen-2025-02-Campaign-Går godt til,Denmark,Jacobsen,_DK-Jacobsen-2025-02-Campaign-Går godt til_Jacobsen_Denmark,Går godt til,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
,DK-Jacobsen-2025-05-Campaign-Går godt til burst 2,Denmark,Jacobsen,_DK-Jacobsen-2025-05-Campaign-Går godt til burst 2_Jacobsen_Denmark,Går godt til,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
